Tokenized_Query,Tokenized_Answer
"['limitation', 'number', 'credits', 'transferred', 'major', 'taken', 'different', 'location', '?']","['college', 'dean', ',', 'campus', 'chancellor', ',', 'program', 'faculty', 'may', 'require', '24', 'credits', 'course', 'work', 'major', 'taken', 'location', 'college', 'program', 'degree', 'earned', '.']"
"['total', 'number', 'credits', 'must', 'earned', 'baccalaureate', 'degree', '?']","['minimum', '120', 'degree', 'credits', 'must', 'earned', 'baccalaureate', 'degree', '.']"
"['Program', 'Learning', 'Objectives', 'ETI', 'program', '?']","['Program', 'Learning', 'Objectives', 'ETI', 'program', 'include', 'Knowledge', 'Application', ',', 'Problem', 'Solving', ',', 'Communication', '.']"
"['find', 'Suggested', 'Academic', 'Plan', 'ETI', 'program', '?']","['find', 'Suggested', 'Academic', 'Plan', 'ETI', 'program', 'program', ""'s"", 'website', '.']"
"['included', 'Knowledge', 'Application', 'objective', 'ETI', 'program', '?']","['Knowledge', 'Application', 'objective', 'includes', 'understanding', 'applying', 'interdisciplinary', ',', 'theoretical', 'knowledge', 'enterprise', 'technology', 'integration', '.']"
"['ETI', 'program', 'address', 'Problem', 'Solving', '?']","['ETI', 'program', 'addresses', 'Problem', 'Solving', 'teaching', 'students', 'identify', 'information', 'problems', 'and/or', 'opportunities', 'terms', 'human', 'technology', 'dimensions', '.']"
"['focus', 'Communication', 'objective', 'ETI', 'program', '?']","['focus', 'Communication', 'objective', 'effectively', 'communicate', 'work', 'range', 'perspectives', 'variety', 'audiences', 'using', 'different', 'media', '.']"
"['ETI', 'program', 'encourage', 'diversity', 'inclusion', 'Communication', '?']","['ETI', 'program', 'encourages', 'diversity', 'inclusion', 'Communication', 'seeking', ',', 'analyzing', ',', 'incorporating', 'diverse', 'ideas', 'perspectives', '.']"
"['examples', 'core', 'concepts', 'ETI', 'students', 'learn', '?']","['examples', 'core', 'concepts', 'ETI', 'include', 'principles', ',', 'processes', ',', 'theories', 'within', 'academic', 'major', '.']"
"['ETI', 'program', 'help', 'students', 'apply', 'core', 'concepts', 'real-world', 'problems', '?']","['ETI', 'program', 'helps', 'students', 'apply', 'core', 'concepts', 'real-world', 'problems', 'teaching', 'design', 'systems', ',', 'architectures', ',', 'processes', ',', 'components', ',', 'programs', 'meet', 'desired', 'needs', 'various', 'contexts', '.']"
"['tools', 'methodologies', 'necessary', 'understanding', 'opportunities', 'constraints', 'ETI', 'program', '?']","['Up-to-date', 'appropriate', 'techniques', ',', 'methodologies', ',', 'tools', 'necessary', 'understanding', 'opportunities', 'constraints', 'ETI', 'program', '.']"
"['success', 'information-based', 'solutions', 'evaluated', 'ETI', 'program', '?']","['success', 'information-based', 'solutions', 'evaluated', 'assessing', 'whether', 'meet', 'desired', 'needs', 'various', 'contexts', '.']"
"['purpose', 'Professional', 'Responsibilities', 'requirement', '?']","['purpose', 'Professional', 'Responsibilities', 'requirement', 'understand', 'ethical', ',', 'legal', ',', 'security', ',', 'social', 'aspects', 'related', 'given', 'problem', 'solution', '.']"
"['perspectives', 'demonstrated', 'understanding', 'Professional', 'Responsibilities', 'requirement', '?']","['perspectives', 'demonstrated', 'understanding', 'Professional', 'Responsibilities', 'requirement', 'include', 'cognitive', ',', 'social', ',', 'legal', ',', 'ethical', ',', 'diversity', ',', 'security', 'perspectives', '.']"
"['impact', 'information', 'computing', 'technology', 'assessed', 'Professional', 'Responsibilities', 'requirement', '?']","['impact', 'information', 'computing', 'technology', 'assessed', 'individuals', ',', 'groups', ',', 'organizations', ',', 'society', ',', 'world', 'purpose', 'making', 'informed', 'decisions', 'sociological', ',', 'governmental', ',', 'legal', ',', 'and/or', 'security', 'perspective', '.']"
"['focus', 'Lifelong', 'Learning', 'requirement', '?']","['focus', 'Lifelong', 'Learning', 'requirement', 'commit', 'continuous', 'acquisition', 'relevant', 'knowledge', 'professional', 'development', 'self-teaching', 'ongoing', 'education', '.']"
"['strategies', 'employed', 'self-directed', 'learning', 'Lifelong', 'Learning', 'requirement', '?']","['Information-seeking', 'strategies', 'employed', 'self-directed', 'learning', 'pursuit', 'current', 'knowledge', '.']"
"['opportunities', 'professional', 'development', 'tutoring', 'found', 'Lifelong', 'Learning', 'requirement', '?']","['Opportunities', 'professional', 'development', 'tutoring', 'found', 'enrollment', 'professional', 'development', 'programs', '.']"
"['main', 'goal', 'university', ""'s"", 'academic', 'advising', 'program', '?']","['main', 'goal', 'university', ""'s"", 'academic', 'advising', 'program', 'help', 'advisees', 'identify', 'achieve', 'academic', 'goals', '.']"
"['role', 'advisers', 'advisees', 'play', 'advising', 'relationship', '?']","['Advisers', 'advisees', 'share', 'responsibility', 'making', 'advising', 'relationship', 'succeed', '.']"
"['responsibilities', 'advisers', 'advising', 'relationship', '?']","['Advisers', 'responsibility', 'encouraging', 'advisees', 'become', 'engaged', 'education', ',', 'meet', 'educational', 'goals', ',', 'develop', 'habit', 'learning', '.']"
"['information', 'university', ""'s"", 'advising', 'policy', 'found', '?']","['Information', 'university', ""'s"", 'advising', 'policy', 'found', 'Senate', 'Policy', '32-00', ':', 'Advising', 'Policy', '.']"
"['examples', 'courses', 'satisfy', 'Cultures', 'requirement', '?']","['examples', 'courses', 'satisfy', 'Cultures', 'requirement', 'include', 'COMM', '451', ',', 'COMM', '452', ',', 'COMM', '453', ',', 'COMM', '454', ',', 'COMM', '455', ',', 'COMM', '495', ',', 'COMM', '496', '.']"
"['suggested', 'academic', 'plan', '2023-24', 'academic', 'year', '?']","['suggested', 'academic', 'plan', '2023-24', 'academic', 'year', 'accessed', 'page', 'plan', 'effect', 'academic', 'year', '.']"
"['find', 'previous', 'years', ""'"", 'suggested', 'academic', 'plans', '?']","['Previous', 'years', ""'"", 'suggested', 'academic', 'plans', 'found', 'archive', 'https', ':', '//bulletins.psu.edu/undergraduate/archive/', '.']"
"['course', 'series', 'listed', 'Enterprise', 'Technology', 'Integration', ',', 'B.S', '.', 'program', '?']","['course', 'series', 'listed', 'Enterprise', 'Technology', 'Integration', ',', 'B.S', '.', 'program', 'provides', 'one', 'many', 'possible', 'ways', 'move', 'curriculum', '.']"
"['many', 'credits', 'required', 'IST', '423', 'course', '?']","['IST', '423', 'course', 'requires', '3', 'credits', '.']"
"['courses', 'included', 'First', 'Year', 'Elective', 'category', '?']","['First', 'Year', 'Elective', 'category', 'includes', 'courses', 'ETI', '435', ',', '463', ',', 'IST', '440W', '.']"
"['total', 'number', 'credits', 'required', 'Enterprise', 'Technology', 'Integration', ',', 'B.S', '.', 'program', '?']","['total', 'number', 'credits', 'required', 'program', '124', '.']"
"['course', 'requires', 'grade', 'C', 'better', '?']","['course', 'requires', 'grade', 'C', 'better', 'ECON', '102', '104', '.']"
"['contact', 'information', 'Undergraduate', 'Academic', 'Advising', '?']","['contact', 'information', 'Undergraduate', 'Academic', 'Advising', '301', 'Outreach', 'Building', ',', 'University', 'Park', ',', 'PA', '16802', ',', 'phone', 'number', '814-863-3283', ',', 'email', 'advising', '@', 'outreach.psu.edu', '.']"
"['find', 'information', 'course', 'requirements', 'IST', '420', 'course', '?']","['Information', 'course', 'requirements', 'IST', '420', 'course', 'found', 'course', 'description', 'consulting', 'Penn', 'State', 'academic', 'adviser', '.']"
"['examples', 'courses', 'satisfy', 'International', 'World', 'Cultures', 'requirement', '?']","['examples', 'courses', 'satisfy', 'International', 'World', 'Cultures', 'requirement', 'include', 'IST', '234N', ',', 'IST', '431', ',', 'IST', '432', ',', 'IST', '452', ',', 'IST', '453', ',', 'IST', '442', '.']"
"['courses', 'required', 'Enterprise', 'Technology', 'Integration', 'major', '?']","['Enterprise', 'Technology', 'Integration', 'major', ',', 'students', 'required', 'take', 'IST', '261', ',', 'CMPSC', '121', ',', 'CMPSC', '122', ',', 'CMPSC', '131', ',', 'CMPSC', '132', ',', 'IST', '495', '.']"
"['options', 'Business', 'Competency', 'focus', 'area', 'University', 'Park', '?']","['options', 'Business', 'Competency', 'focus', 'area', 'University', 'Park', 'include', 'courses', 'like', 'BA', '301', ',', 'IST', '311', ',', 'IST', '361', ',', 'IST', '411', ',', 'IST', '412', ',', 'IST', '413', '.']"
"['courses', 'students', 'choose', 'Cybersecurity', 'focus', 'area', '?']","['Students', 'choose', 'courses', 'like', 'SRA', '111', ',', 'SRA', '221', ',', 'CYBER', '262', ',', 'IST', '451', ',', 'IST', '454', ',', 'IST', '456', 'Cybersecurity', 'focus', 'area', '.']"
"['courses', 'satisfy', 'People', ',', 'Policy', 'Context', 'focus', 'area', 'requirement', '?']","['Courses', 'like', 'IST', '234N', ',', 'IST', '431', ',', 'IST', '432', ',', 'IST', '452', ',', 'IST', '453', ',', 'IST', '442', ',', 'SRA', '472', 'satisfy', 'People', ',', 'Policy', 'Context', 'focus', 'area', 'requirement', '.']"
"['course', 'requirements', 'incoming', 'Schreyer', 'Honors', 'College', 'first-year', 'students', 'University', 'Park', '?']","['Incoming', 'Schreyer', 'Honors', 'College', 'first-year', 'students', 'University', 'Park', 'required', 'take', 'ENGL', '137H/CAS', '137H', 'fall', 'semester', 'ENGL', '138T/CAS', '138T', 'spring', 'semester', '.']"
"['courses', 'satisfy', 'Cultural', 'Diversity', 'Requirements', 'university', '?']","['Courses', 'abbreviations', 'like', 'US', 'IL', 'used', 'designate', 'courses', 'satisfy', 'Cultural', 'Diversity', 'Requirements', 'university', '.']"
"['course', 'entrance', 'requirement', 'IST', 'major', '?']","['course', 'entrance', 'requirement', 'IST', 'major', 'MATH', '110', '.']"
"['grade', 'requirement', 'Foundations', 'courses', '(', 'GWS', 'GQ', ')', '?']","['Foundations', 'courses', '(', 'GWS', 'GQ', ')', 'require', 'grade', ""'"", 'C', ""'"", 'better', '.']"
"['credit', 'requirement', 'Application', 'Focus', 'Areas', 'IST', 'major', '?']","['credit', 'requirement', 'Application', 'Focus', 'Areas', 'IST', 'major', '12', 'credits', ',', 'least', '3', 'credits', '400', 'level', '.']"
"['examples', '400-level', 'courses', 'satisfy', 'Cultures', 'requirement', '?']","['examples', '400-level', 'courses', 'satisfy', 'Cultures', 'requirement', 'include', 'IST', '445', ',', 'BLAW', '243', ',', 'IB', '303', '.']"
"['courses', 'students', 'encouraged', 'take', 'Smeal', 'College', 'Business', 'University', 'Park', '?']","['Students', 'encouraged', 'take', 'courses', 'Smeal', 'College', 'Business', 'University', 'Park', 'along', 'BA', '302', ',', 'ECON', '102', ',', 'ECON', '104', ',', 'Statistics', 'course', ',', 'ACCTG', '211', 'meet', 'requirements', 'Smeal', 'Business', 'Fundamentals', 'Certificate', '.']"
"['examples', 'courses', 'students', 'select', 'Application', 'Development', 'focus', 'AFR', '440', '?']","['examples', 'courses', 'students', 'select', 'Application', 'Development', 'focus', 'AFR', '440', 'include', 'ROTC', ',', 'Intelligence', 'Cyberwarfare', ',', 'SRA', '211', '.']"
"['examples', 'courses', 'students', 'select', 'Application', 'Development', 'focus', 'SRA', '450', '?']","['examples', 'courses', 'students', 'select', 'Application', 'Development', 'focus', 'SRA', '450', 'include', 'SRA', '231', ',', 'SRA', '421', ',', 'SRA', '450', '.']"
"['option', 'students', 'create', 'custom', '4-course', 'application', 'focus', 'sequence', '?']","['option', 'students', 'create', 'custom', '4-course', 'application', 'focus', 'sequence', 'allows', 'select', 'courses', 'provide', 'context', 'terms', 'ETI', 'content', ',', 'consultation', 'academic', 'adviser', 'ETI', 'teaching', 'faculty', 'member', '.']"
"['examples', 'career', 'paths', 'Enterprise', 'Technology', 'Integration', 'program', 'graduates', '?']","['Career', 'paths', 'ETI', 'program', 'graduates', 'include', 'roles', 'application', 'systems', 'integration', ',', 'cloud', 'computing', ',', 'database', 'technologies', ',', 'analyzing', 'organizational', 'challenges', 'employ', 'information', 'technology', 'solutions', '.']"
"['resources', 'IST', ""'s"", 'Office', 'Career', 'Solutions', 'provide', 'students', '?']","['IST', ""'s"", 'Office', 'Career', 'Solutions', 'provides', 'students', 'internship', 'career', 'development', 'support', 'field', 'coaching', ',', 'workshops', ',', 'interview', 'preparation', ',', 'resume', 'reviews', ',', 'career', 'fairs', ',', 'job', 'postings', ',', 'networking', 'opportunities', '.']"
"['skills', 'graduates', 'Enterprise', 'Technology', 'Integration', 'program', 'acquire', '?']","['Graduates', 'Enterprise', 'Technology', 'Integration', 'program', 'acquire', 'skills', 'needed', 'analyze', 'business', 'processes', ',', 'identify', 'information', 'requirements', 'systems', ',', 'implement', 'solutions', 'various', 'computing', 'environments', '.']"
"['potential', 'career', 'opportunities', 'graduates', 'Enterprise', 'Technology', 'Integration', 'program', '?']","['potential', 'career', 'opportunities', 'graduates', 'Enterprise', 'Technology', 'Integration', 'program', 'include', 'positions', 'information', 'systems', 'professionals', ',', 'technical', 'business', 'analysts', ',', 'roles', 'drive', 'innovation', 'data', 'information', 'systems', 'implementation', '.']"
"['find', 'information', 'Enterprise', 'Technology', 'Integration', 'program', '?']","['find', 'information', 'Enterprise', 'Technology', 'Integration', 'program', 'College', 'Information', 'Sciences', 'Technology', 'website', 'contacting', 'University', 'Park', 'campus', '.']"
"['focus', 'Human-Centered', 'Design', 'Development', 'major', '?']","['focus', 'Human-Centered', 'Design', 'Development', 'major', 'educate', 'students', 'fundamental', 'concepts', 'skills', 'needed', 'develop', 'technology', 'applications', 'support', 'human', 'activities', '.']"
"['learning', 'outcomes', 'Human-Centered', 'Design', 'Development', 'major', '?']","['learning', 'outcomes', 'Human-Centered', 'Design', 'Development', 'major', 'include', 'identifying', 'opportunities', 'support', 'human', 'activity', 'technology', ',', 'designing', 'technology-mediated', 'activities', ',', 'evaluating', 'iterating', 'designed', 'technologies', 'context', 'use', '.']"
"['pursue', 'Bachelor', 'Science', 'degree', 'Human-Centered', 'Design', 'Development', '?']","['pursue', 'Bachelor', 'Science', 'degree', 'Human-Centered', 'Design', 'Development', 'various', 'campuses', 'including', 'Abington', ',', 'Altoona', ',', 'Berks', ',', 'Beaver', ',', 'others', 'within', 'College', 'Information', 'Sciences', 'Technology', '.']"
"['potential', 'career', 'paths', 'graduates', 'Human-Centered', 'Design', 'Development', 'major', '?']","['Graduates', 'Human-Centered', 'Design', 'Development', 'major', 'pursue', 'successful', 'careers', 'industry', ',', 'government', ',', 'education', ',', 'focusing', 'aligning', 'complex', 'technologies', 'human', 'aspirations', 'requirements', '.']"
"['Human-Centered', 'Design', 'Development', 'major', 'prepare', 'students', 'careers', '?']","['Human-Centered', 'Design', 'Development', 'major', 'prepares', 'students', 'providing', 'necessary', 'skills', 'develop', 'technology', 'applications', 'meet', 'human', 'needs', 'emphasizing', 'importance', 'aligning', 'technology', 'human', 'requirements', '.']"
"['interdisciplinary', 'nature', 'Human-Centered', 'Design', 'Development', 'major', '?']","['Human-Centered', 'Design', 'Development', 'major', 'interdisciplinary', ',', 'combining', 'foundational', 'courses', 'various', 'areas', 'provide', 'students', 'comprehensive', 'understanding', 'developing', 'technology', 'applications', 'human', 'use', '.']"
"['find', 'information', 'Human-Centered', 'Design', 'Development', 'major', '?']","['find', 'information', 'Human-Centered', 'Design', 'Development', 'major', 'College', 'Information', 'Sciences', 'Technology', 'website', 'contacting', 'specific', 'campus', 'offering', 'program', '.']"
"['Human-Centered', 'Design', 'Development', '(', 'HCDD', ')', '?']","['Human-Centered', 'Design', 'Development', 'study', 'identifying', ',', 'designing', ',', 'building', ',', 'evaluating', 'technologies', 'enhance', 'people', ""'s"", 'lives', '.', 'focuses', 'understanding', 'people', 'use', 'technology', 'designing', 'effective', 'technology', 'solutions', '.']"
"['examples', 'courses', 'related', 'Human-Centered', 'Design', 'Development', '?']","['examples', 'courses', 'related', 'Human-Centered', 'Design', 'Development', 'include', 'courses', 'mathematics', ',', 'statistics', ',', 'information', 'technology', ',', 'application', 'development', ',', 'usability', 'engineering', ',', 'user', 'research', 'methods', ',', 'user', 'interface', 'design', '.']"
"['skills', 'needed', 'succeed', 'HCDD', 'professional', 'field', '?']","['succeed', 'HCDD', 'professional', 'field', ',', 'one', 'needs', 'strong', 'understanding', 'user-centered', 'analysis', ',', 'design', 'concepts', ',', 'methodological', 'rigor', '.', 'Additionally', ',', 'skills', 'design', 'thinking', ',', 'human-computer', 'interaction', ',', 'user', 'experience', 'design', 'essential', '.']"
"['kind', 'students', 'might', 'interested', 'HCDD', 'program', '?']","['Students', 'passionate', 'designing', 'building', 'interactive', 'technologies', ',', 'enjoy', 'working', 'people', 'understand', 'interact', 'technology', ',', 'comfortable', 'uncertainty', 'change', 'may', 'interested', 'HCDD', 'program', '.']"
"['students', 'choose', 'study', 'Human-Centered', 'Design', 'Development', '?']","['Students', 'interested', 'studying', 'Human-Centered', 'Design', 'Development', 'must', 'follow', 'administrative', 'enrollment', 'controls', 'effect', 'semester', 'enter', 'program', '.']"
"['focus', 'Human-Centered', 'Design', 'Development', '?']","['focus', 'Human-Centered', 'Design', 'Development', 'understanding', 'people', 'use', 'technology', ',', 'designing', 'effective', 'technology', 'solutions', ',', 'integrating', 'ideas', 'design', 'thinking', ',', 'HCI', ',', 'interaction', 'design', '.']"
"['key', 'aspects', 'HCDD', 'program', '?']","['key', 'aspects', 'HCDD', 'program', 'include', 'courses', 'user-centered', 'analysis', ',', 'design', 'concepts', ',', 'methodological', 'rigor', ',', 'skills', 'software', 'development', '.']"
"['examples', 'new', 'courses', 'HCDD', 'program', '?']","['examples', 'new', 'courses', 'HCDD', 'program', 'include', 'courses', 'expand', 'user-centered', 'analysis', ',', 'design', 'concepts', ',', 'methodological', 'rigor', 'needed', 'succeed', 'HCDD', 'professional', 'field', '.']"
"['entrance', 'process', 'HCDD', 'program', '?']","['entrance', 'HCDD', 'program', 'currently', 'administrative', 'enrollment', 'controls', ',', 'place', 'manage', 'limitations', 'space', ',', 'faculty', ',', 'resources', 'accommodate', 'student', 'requests', '.']"
"['skills', 'techniques', 'needed', 'software', 'development', 'HCDD', '?']","['Skills', 'techniques', 'needed', 'software', 'development', 'HCDD', 'include', 'design', 'thinking', ',', 'human-computer', 'interaction', ',', 'user', 'experience', 'design', 'skills', '.']"
"['requirements', 'students', 'entering', 'B.S', '.', 'Information', 'Sciences', 'Technology', 'program', '?']","['eligible', 'entrance', 'major', ',', 'students', 'must', 'satisfy', 'following', 'requirements', ':', 'IST', '256', ',', 'IST', '311', ',', 'IST', '402', ',', 'IST', '411', ',', 'IST', '412', ',', 'STAT', '200', '.', 'Additionally', ',', 'need', 'completed', '40-70', 'graded', 'Penn', 'State', 'credits', '(', 'excluding', 'transfer', 'AP', 'credits', ')', 'specific', 'courses', 'like', 'ENGL', '15', ',', 'IST', '140', ',', 'CMPSC', '121', ',', 'CMPSC', '131', 'grade', 'C', 'better', '.']"
"['examples', 'courses', 'students', 'Information', 'Sciences', 'Technology', 'program', 'need', 'complete', '?']","['examples', 'courses', 'students', 'program', 'need', 'complete', 'include', 'IST', '210', ',', 'IST', '220', ',', 'STAT', '200', ',', 'HCDD', '113', ',', 'HCDD', '113S', ',', 'ENGL', '30H', ',', 'PSYCH', '100', '.']"
"['minimum', 'cumulative', 'grade-point', 'average', '(', 'GPA', ')', 'required', 'students', 'Information', 'Sciences', 'Technology', 'program', '?']","['Students', 'program', 'need', 'minimum', 'cumulative', 'GPA', '2.70', '.']"
"['students', 'find', 'information', 'administrative', 'enrollment', 'controls', 'Information', 'Sciences', 'Technology', 'program', '?']","['Students', 'entered', 'University', 'prior', 'summer', '2018', 'semester', 'consult', 'academic', 'adviser', 'view', 'appropriate', 'administrative', 'enrollment', 'controls', 'Undergraduate', 'Bulletin', 'archive', '.']"
"['credit', 'requirements', 'Bachelor', 'Science', 'degree', 'Information', 'Sciences', 'Technology', '?']","['minimum', '120', 'credits', 'required', 'degree', ',', 'including', 'specific', 'courses', 'like', 'IST', '261', ',', 'MATH', '110', ',', 'IST', '361', '.']"
"['prescribed', 'courses', 'students', 'Human-Centered', 'Design', 'Development', 'track', '?']","['prescribed', 'courses', 'students', 'track', 'include', 'HCDD', '264', ',', 'HCDD', '340', ',', 'HCDD', '364W', ',', 'HCDD', '440', '.']"
"['foundational', 'courses', 'required', 'students', 'Information', 'Sciences', 'Technology', 'program', '?']","['Foundational', 'courses', 'required', 'students', 'program', 'include', 'IST', '210', ',', 'IST', '220', ',', 'IST', '230', '.']"
"['capstone', 'course', 'students', 'Human-Centered', 'Design', 'Development', 'track', '?']","['capstone', 'course', 'students', 'track', 'HCDD', '440', 'Human-Centered', 'Design', 'Development', 'Capstone', 'Course', '.']"
"['additional', 'courses', 'students', 'Information', 'Sciences', 'Technology', 'program', 'need', 'complete', '?']","['Additional', 'courses', 'students', 'need', 'complete', 'include', 'ENGL', '202C', ',', 'IST', '240', ',', 'SOC', '3', '.']"
"['entrance', 'requirements', 'students', 'entering', 'major', 'Information', 'Sciences', 'Technology', '?']","['eligible', 'entrance', 'major', ',', 'students', 'must', 'satisfy', 'specific', 'course', 'requirements', 'IST', '256', ',', 'IST', '311', ',', 'IST', '402', ',', 'IST', '411', ',', 'IST', '412', ',', 'STAT', '200', '.']"
"['Cultures', 'requirements', 'baccalaureate', 'students', '?']","['Cultures', 'requirement', 'baccalaureate', 'students', 'includes', '6', 'credits', ',', '3', 'credits', 'United', 'States', 'Cultures', '3', 'credits', 'International', 'Cultures', '.']"
"['courses', 'satisfy', 'Cultures', 'requirement', '?']","['examples', 'courses', 'satisfy', 'Cultures', 'requirement', 'include', 'COMM', '451', ',', 'COMM', '452', ',', 'COMM', '453', ',', 'COMM', '454', ',', 'COMM', '455', ',', 'COMM', '495', ',', 'COMM', '496', '.']"
"['total', 'minimum', 'credit', 'requirement', 'degree', 'completion', '?']","['total', 'minimum', 'credit', 'requirement', 'degree', 'completion', 'minimum', '120', 'degree', 'credits', '.']"
"['requirement', 'Writing', 'Across', 'Curriculum', '?']","['requirement', 'Writing', 'Across', 'Curriculum', '3', 'credits', ',', 'likely', 'prescribed', 'part', 'major', 'requirements', '.']"
"['requirement', 'Health', 'Wellness', 'courses', '?']","['requirement', 'Health', 'Wellness', 'courses', '3', 'credits', '.']"
"['requirement', 'Natural', 'Sciences', 'courses', '?']","['requirement', 'Natural', 'Sciences', 'courses', '3', 'credits', '.']"
"['requirement', 'Social', 'Behavioral', 'Sciences', 'courses', '?']","['requirement', 'Social', 'Behavioral', 'Sciences', 'courses', '3', 'credits', '.']"
"['requirement', 'Humanities', 'courses', '?']","['requirement', 'Humanities', 'courses', '3', 'credits', '.']"
"['requirement', 'Arts', 'courses', '?']","['requirement', 'Arts', 'courses', '3', 'credits', '.']"
"['requirement', 'Quantification', 'courses', '?']","['requirement', 'Quantification', 'courses', '6', 'credits', '.']"
"['requirements', 'earning', 'baccalaureate', 'degree', '?']","['earn', 'baccalaureate', 'degree', ',', 'students', 'must', 'complete', 'degree', 'requirements', 'major', 'earn', 'least', '2.00', 'grade-point', 'average', 'courses', 'completed', 'within', 'degree', 'program', '.']"
"['many', 'credits', 'may', 'programs', 'exceed', 'baccalaureate', 'degree', '?']","['Programs', 'may', 'exceed', '120', 'credits', 'baccalaureate', 'degree', '.']"
"['students', 'consult', 'specific', 'credit', 'requirements', '?']","['Students', 'consult', 'college', 'department', 'adviser', 'information', 'specific', 'credit', 'requirements', '.']"
"['limit', 'credits', 'may', 'required', 'major', '?']","['College', 'deans', ',', 'campus', 'chancellors', ',', 'program', 'faculty', 'may', 'require', '24', 'credits', 'coursework', 'major', 'taken', 'within', 'location', 'college', 'program', 'degree', 'earned', '.']"
"['students', 'find', 'information', 'Integrated', 'B.S', '.', 'Human-Centered', 'Design', 'Development', 'M.S', '.', 'Informatics', 'program', '?']","['Information', 'Integrated', 'B.S', '.', 'Human-Centered', 'Design', 'Development', 'M.S', '.', 'Informatics', 'program', 'found', 'Graduate', 'Bulletin', '.']"
"['program', 'learning', 'objectives', 'Integrated', 'B.S', '.', 'Human-Centered', 'Design', 'Development', 'M.S', '.', 'Informatics', 'program', '?']","['program', 'learning', 'objectives', 'include', 'understanding', 'humans', ',', 'understanding', 'context', ',', 'modeling', 'human', 'activity', ',', 'prototyping', ',', 'developing', 'production', 'technologies', ',', 'evaluating', ',', 'managing', 'HCDD', 'projects', '.']"
"['examples', 'courses', 'satisfy', 'General', 'Education', 'Selection', 'requirement', '?']","['examples', 'courses', 'satisfy', 'General', 'Education', 'Selection', 'requirement', 'include', 'PSYCH', '100', ',', 'SOC', '3', ',', 'ENGL', '15', ',', 'CAS', '100', ',', 'IST', '311', ',', 'ENGL', '202C', ',', 'ENGL', '202D', ',', 'IST', '361', ',', 'IST', '412', '.']"
"['provide', 'details', 'course', 'IST', '495', '?']","['IST', '495', '1', 'credit', 'course', 'requires', 'grade', '``', 'SA', ""''"", 'earned', '.', 'must', 'completed', 'time', 'graduation', '.']"
"['requirements', 'course', 'IST', '411', '?']","['course', 'IST', '411', 'requires', 'grade', 'C', 'better', 'major', 'requirement', '.']"
"['courses', 'satisfy', 'Cultural', 'Diversity', 'Requirements', '?']","['Courses', 'satisfy', 'Cultural', 'Diversity', 'Requirements', 'include', 'abbreviations', 'US', 'IL', '.']"
"['explain', 'significance', 'suffixes', 'end', 'course', 'numbers', '?']","['suffixes', 'end', 'course', 'numbers', 'used', 'designate', 'courses', 'satisfy', 'University', 'Writing', 'Across', 'Curriculum', 'requirement', '.']"
"['total', 'number', 'credits', 'required', 'graduation', '?']","['total', '120', 'credits', 'required', 'graduation', '.']"
"['provide', 'information', 'course', 'IST', '237', '?']","['IST', '237', 'course', 'Digital', 'Entrepreneurship', '.']"
"['purpose', 'course', 'IST', '301', '?']","['course', 'IST', '301', 'focuses', 'Information', 'Organization', '.']"
"['examples', 'courses', 'satisfy', 'General', 'Education', 'Knowledge', 'Domains', 'requirement', '?']","['examples', 'courses', 'satisfy', 'General', 'Education', 'Knowledge', 'Domains', 'requirement', 'include', 'IST', '337', ',', 'IST', '402', ',', 'IST', '437', ',', 'IST', '431', ',', 'IST', '446', ',', 'CYBER', '100', ',', 'SRA', '111', ',', 'SRA', '211', ',', 'SRA', '221', ',', 'SRA', '231', ',', 'CYBER', '262', ',', 'SRA', '268', ',', 'SRA', '311', ',', 'CYBER', '366', ',', 'SRA', '421', ',', 'SRA', '468', ',', 'PSYCH', '244', ',', 'PSYCH', '221', ',', 'PSYCH', '253', ',', 'PSYCH', '256', ',', 'PSYCH', '301W', ',', 'PSYCH', '370', ',', 'PSYCH', '420', ',', 'PSYCH', '421', ',', 'PSYCH', '423', ',', 'PSYCH', '458', '.']"
"['courses', 'required', 'incoming', 'Schreyer', 'Honors', 'College', 'first-year', 'students', 'University', 'Park', '?']","['Incoming', 'Schreyer', 'Honors', 'College', 'first-year', 'students', 'University', 'Park', 'required', 'take', 'ENGL', '137H/CAS', '137H', 'fall', 'semester', 'ENGL', '138T/CAS', '138T', 'spring', 'semester', '.']"
"['minimum', 'grade', 'required', 'Foundations', 'courses', '(', 'GWS', 'GQ', ')', '?']","['Foundations', 'courses', '(', 'GWS', 'GQ', ')', 'require', 'grade', ""'"", 'C', ""'"", 'better', '.']"
"['examples', 'courses', 'students', 'pick', 'application', 'focus', 'areas', '?']","['examples', 'courses', 'students', 'pick', 'application', 'focus', 'areas', 'include', 'SRA', '231', ',', 'CYBER', '262', ',', 'SRA', '268', ',', 'SRA', '311', ',', 'SRA', '421', ',', 'SRA', '468', ',', 'SRA', '472', '.']"
"['prerequisite', 'many', 'additional', 'Psychology', 'courses', '?']","['prerequisite', 'many', 'additional', 'Psychology', 'courses', 'PSYCH', '100', '.']"
"['examples', 'courses', 'related', 'Geographic', 'Information', 'Systems', '?']","['examples', 'courses', 'related', 'Geographic', 'Information', 'Systems', 'include', 'GEOG', '260', ',', 'GEOG', '361', ',', 'GEOG', '362', ',', 'GEOG', '363', ',', 'GEOG', '364', ',', 'GEOG', '461W', ',', 'GEOG', '463', ',', 'GEOG', '464', '.']"
