Tokenized_Query,Tokenized_Answer
"['students', 'find', 'information', 'graduate', 'studies', 'opportunities', 'Astronomy', 'Astrophysics', '?']","['Students', 'interested', 'pursuing', 'graduate', 'studies', 'Astronomy', 'Astrophysics', 'find', 'information', 'opportunities', 'Penn', 'State', 'Astronomy', 'Astrophysics', 'website', 'astro.psu.edu/academics/undergraduate-studies/careeropportunities/', '.']"
"['timeline', 'students', 'apply', 'PhD', 'programs', 'astrophysics', 'Penn', 'State', '?']","['Students', 'Astronomy', 'Astrophysics', 'program', 'Penn', 'State', 'apply', 'enter', 'PhD', 'programs', 'astrophysics', 'fall', 'senior', 'year', '.']"
"['examples', 'courses', 'satisfy', 'Cultures', 'requirement', '?']","['examples', 'courses', 'satisfy', 'Cultures', 'requirement', 'include', 'COMM', '451', ',', 'COMM', '452', ',', 'COMM', '453', ',', 'COMM', '454', ',', 'COMM', '455', ',', 'COMM', '495', ',', 'COMM', '496', '.']"
"['purpose', 'completing', 'minor', 'Space', 'Astronomy', '?']","['purpose', 'completing', 'minor', 'Space', 'Astronomy', 'provide', 'educational', 'options', 'students', 'interested', 'astronomy', 'allied', 'fields', '.']"
"['educational', 'objectives', 'Space', 'Astronomy', 'minor', '?']","['educational', 'objectives', 'Space', 'Astronomy', 'minor', 'include', 'providing', 'students', 'profound', 'understanding', 'large-scale', 'properties', 'processes', 'Universe', '.']"
"['examples', 'advanced', 'astronomy', 'courses', 'students', 'Space', 'Astronomy', 'minor', 'select', '?']","['examples', 'advanced', 'astronomy', 'courses', 'students', 'Space', 'Astronomy', 'minor', 'select', 'include', 'GEOSC', '474', 'Astrobiology', ',', 'METEO', '466', 'Planetary', 'Atmospheres', ',', 'PHYS', '458', 'Intermediate', 'Optics', '.']"
"['topics', 'covered', 'Astronomy', 'Astrophysics', 'program', '?']","['Topics', 'covered', 'Astronomy', 'Astrophysics', 'program', 'include', 'nature', 'evolution', 'Universe', ',', 'distant', 'powerful', 'objects', 'universe', ',', 'origins', 'chemical', 'elements', 'stars', 'planets', ',', 'solar', 'system', ""'s"", 'orbit', 'around', 'stars', '.']"
"['type', 'students', 'might', 'enjoy', 'Astronomy', 'Astrophysics', 'program', '?']","['Students', 'enjoy', 'applying', 'ideas', 'physics', 'study', 'complex', 'systems', 'beyond', 'Earth', ',', 'want', 'study', 'big', 'questions', 'related', 'astronomy', ',', 'interested', 'creation', 'universe', ',', 'believe', 'existence', 'life', 'outside', 'Earth', ',', 'enjoy', 'writing', 'computer', 'software', 'solve', 'problems', ',', 'interested', 'complementing', 'major', 'minor', 'astronomy', 'astrophysics', 'might', 'enjoy', 'program', '.']"
"['credit', 'requirements', 'Space', 'Astronomy', 'minor', '?']","['credit', 'requirements', 'Space', 'Astronomy', 'minor', '22-23', 'credits', ',', 'including', '6-7', 'additional', 'ASTRO', '400-level', 'courses', '6', 'credits', 'supporting', 'courses', 'related', 'areas', '.']"
"['examples', 'supporting', 'courses', 'related', 'areas', 'Space', 'Astronomy', 'minor', '?']","['examples', 'supporting', 'courses', 'related', 'areas', 'Space', 'Astronomy', 'minor', 'include', '400-level', 'ASTRO', 'courses', '(', 'except', 'ASTRO', '496', ')', '.']"
"['undergraduate', 'research', 'opportunities', 'available', 'students', 'Space', 'Astronomy', 'minor', '?']","['Students', 'Space', 'Astronomy', 'minor', 'encouraged', 'take', 'advantage', 'many', 'undergraduate', 'research', 'opportunities', 'department', ',', 'often', 'using', 'space-based', 'observatories', '.']"
"['availability', 'Space', 'Astronomy', 'minor', 'University', 'Park', 'campus', '?']","['Space', 'Astronomy', 'minor', 'available', 'University', 'Park', 'campus', 'students', 'interested', 'astronomy', 'allied', 'fields', '.']"
"['purpose', 'university', ""'s"", 'academic', 'advising', 'program', '?']","['university', ""'s"", 'academic', 'advising', 'program', 'aims', 'help', 'advisees', 'identify', 'achieve', 'academic', 'goals', ',', 'promote', 'intellectual', 'discovery', ',', 'encourage', 'students', 'take', 'advantage', 'educational', 'opportunities', 'classroom', 'order', 'become', 'self-directed', 'learners', 'decision', 'makers', '.']"
"['shares', 'responsibility', 'making', 'advising', 'relationship', 'succeed', '?']","['advisers', 'advisees', 'share', 'responsibility', 'making', 'advising', 'relationship', 'succeed', '.']"
"['role', 'advisers', 'play', 'encouraging', 'advisees', 'become', 'engaged', 'education', '?']","['Advisers', 'play', 'significant', 'educational', 'role', 'encouraging', 'advisees', 'become', 'engaged', 'education', ',', 'meet', 'educational', 'goals', ',', 'develop', 'habit', 'learning', '.']"
"['information', 'advisee', ""'s"", 'unit', 'enrollment', 'provide', 'advisee', '?']","['advisee', ""'s"", 'unit', 'enrollment', 'provides', 'advisee', 'primary', 'academic', 'adviser', ',', 'information', 'needed', 'plan', 'chosen', 'program', 'study', ',', 'referrals', 'specialized', 'resources', '.']"
"['Assistant', 'Teaching', 'Professor', 'Associate', 'Head', 'Undergraduate', 'Programs', 'University', 'Park', '?']","['Robert', 'Morehead', 'Assistant', 'Teaching', 'Professor', 'Associate', 'Head', 'Undergraduate', 'Programs', 'University', 'Park', '.']"
"['contact', 'information', 'Department', 'Astronomy', 'Astrophysics', 'University', 'Park', '?']","['contact', 'information', 'Department', 'Astronomy', 'Astrophysics', 'University', 'Park', '525', 'Davey', 'Lab', ',', 'University', 'Park', ',', 'PA', '16802', ',', '814-865-0418', ',', 'rcm242', '@', 'psu.edu', '.']"
"['program', 'described', 'students', 'majoring', 'Biochemistry', 'Molecular', 'Biology', '?']","['program', 'described', 'Biochemistry', 'Molecular', 'Biology', ',', 'B.S', '.', '(', 'Science', ')', 'program', '.']"
"['Biochemistry', 'Option', 'within', 'program', 'Biochemistry', 'Molecular', 'Biology', ',', 'B.S', '.', '(', 'Science', ')', 'available', '?']","['Biochemistry', 'Option', 'available', 'Berks', 'University', 'Park', 'campuses', '.']"
"['focus', 'Biochemistry', 'Option', 'within', 'program', 'Biochemistry', 'Molecular', 'Biology', ',', 'B.S', '.', '(', 'Science', ')', '?']","['Biochemistry', 'Option', 'focuses', 'students', ""'"", 'interests', 'structures', ',', 'properties', ',', 'functions', 'macromolecules', ',', 'well', 'quantitative', 'analytical', 'techniques', 'used', 'characterize', 'macromolecules', '.']"
"['Molecular', 'Cell', 'Biology', 'Option', 'within', 'program', 'Biochemistry', 'Molecular', 'Biology', ',', 'B.S', '.', '(', 'Science', ')', 'available', '?']","['Molecular', 'Cell', 'Biology', 'Option', 'available', 'Berks', 'University', 'Park', 'campuses', '.']"
"['entrance', 'requirements', 'Biochemistry', 'Molecular', 'Biology', 'major', '?']","['order', 'eligible', 'enter', 'Biochemistry', 'Molecular', 'Biology', 'major', ',', 'student', 'must', 'attained', 'least', '2.00', 'cumulative', 'grade-point', 'average', ',', 'completed', 'CHEM', '110', ',', 'CHEM', '111', ',', 'CHEM', '112', ',', 'MATH', '140', ',', 'earned', 'grade', 'C', 'better', 'courses', '.']"
"['degree', 'requirements', 'Bachelor', 'Science', 'degree', 'Biochemistry', 'Molecular', 'Biology', '?']","['minimum', '125', 'credits', 'required', 'Bachelor', 'Science', 'degree', 'Biochemistry', 'Molecular', 'Biology', ',', 'including', '45', 'credits', 'General', 'Education', 'requirements', '95', 'credits', 'major', 'requirements', '.']"
"['specific', 'course', 'requirements', 'Biochemistry', 'Molecular', 'Biology', 'major', '?']","['major', 'requirements', 'include', '9', 'credits', 'BMB', 'MICRB', '400-level', 'courses', ',', 'grade', 'C', 'better', 'required', 'courses', ',', 'except', 'specific', 'excluded', 'courses', 'listed', 'data', '.']"
"['examples', 'common', 'courses', 'Biochemistry', 'Molecular', 'Biology', 'major', '?']","['Common', 'courses', 'Biochemistry', 'Molecular', 'Biology', 'major', 'include', 'BIOL', '322', 'Genetic', 'Analysis', ',', 'BMB', '251', 'Molecular', 'Cell', 'Biology', ',', 'BMB', '252', 'Molecular', 'Cell', 'Biology', 'II', ',', 'BMB', '400', 'Molecular', 'Biology', 'Gene', '2', ',', 'BMB', '401', 'General', 'Biochemistry', ',', 'BMB', '402', 'General', 'Biochemistry', '.']"
"['focus', 'Biochemistry', 'Molecular', 'Biology', 'major', '?']","['Biochemistry', 'Molecular', 'Biology', 'major', 'focuses', 'study', 'molecular', 'basis', 'life', ',', 'using', 'principles', 'chemistry', 'physics', 'understand', 'biological', 'molecules', ',', 'structures', ',', 'reactions', '.']"
"['options', 'Common', 'Requirements', 'Biochemistry', 'Molecular', 'Biology', 'major', '?']","['Common', 'Requirements', 'Biochemistry', 'Molecular', 'Biology', 'major', 'include', 'prescribed', 'courses', 'Genetic', 'Analysis', ',', 'Molecular', 'Cell', 'Biology', ',', 'Molecular', 'Biology', 'Gene', ',', 'General', 'Biochemistry', ',', 'Laboratory', 'Proteins', ',', 'Nucleic', 'Acids', ',', 'Molecular', 'Cloning', '.']"
"['career', 'paths', 'Biochemistry', 'Molecular', 'Biology', 'major', 'prepares', 'students', '?']","['curriculum', 'designed', 'prepare', 'students', 'advanced', 'study', 'leading', 'careers', 'research', ',', 'medicine', ',', 'education', ',', 'employment', 'biotechnology', 'health-related', 'industries', '.']"
"['specific', 'courses', 'excluded', 'grade', 'requirement', 'Biochemistry', 'Molecular', 'Biology', 'major', '?']","['excluded', 'courses', 'grade', 'requirement', 'major', 'include', 'BMB', '408', ',', 'BMB', '442', ',', 'BMB', '443W', ',', 'BMB', '445W', ',', 'BMB', '448', ',', 'BMB', '488', ',', 'BMB', '496', ',', 'MICRB', '408', ',', 'MICRB', '421W', ',', 'MICRB', '422', ',', 'MICRB', '447', '.']"
"['minimum', 'credits', 'required', 'General', 'Education', 'Biochemistry', 'Molecular', 'Biology', 'major', '?']","['minimum', '45', 'credits', 'required', 'General', 'Education', 'Biochemistry', 'Molecular', 'Biology', 'major', ',', 'including', '9', 'credits', 'GN', 'courses', '6', 'credits', 'GQ', 'courses', '.']"
"['examples', 'courses', 'focus', 'molecular', 'biology', 'Biochemistry', 'Molecular', 'Biology', 'major', '?']","['examples', 'courses', 'focus', 'molecular', 'biology', 'major', 'include', 'BMB', '400', 'Molecular', 'Biology', 'Gene', '2', 'BMB', '442', 'Laboratory', 'Proteins', ',', 'Nucleic', 'Acids', ',', 'Molecular', 'Cloning', '.']"
"['examples', 'courses', 'focus', 'biological', 'molecules', 'cells', '?']","['examples', 'courses', 'focus', 'biological', 'molecules', 'cells', 'include', 'BMB', '443W', 'Laboratory', 'Protein', 'Purification', 'Enzymology', ',', 'MICRB', '201', 'Introductory', 'Microbiology', ',', 'BMB', '448', 'Laboratory', 'Molecular', 'Genetics', 'Model', 'Systems', 'Approaches', '.']"
"['courses', 'required', 'Biochemistry', 'Option', '?']","['required', 'courses', 'Biochemistry', 'Option', 'include', 'BMB', '474', 'Analytical', 'Biochemistry', ',', 'CHEM', '450', 'Physical', 'Chemistry', '-', 'Thermodynamics', ',', 'CHEM', '452', 'Physical', 'Chemistry', '-', 'Quantum', 'Chemistry', '.']"
"['courses', 'part', 'Prescribed', 'Courses', 'Biochemistry', 'Option', '?']","['Prescribed', 'Courses', 'Biochemistry', 'Option', 'include', 'BMB', '474', 'Analytical', 'Biochemistry', ',', 'CHEM', '450', 'Physical', 'Chemistry', '-', 'Thermodynamics', ',', 'CHEM', '452', 'Physical', 'Chemistry', '-', 'Quantum', 'Chemistry', '.']"
"['examples', '400-level', 'BMB/CHEM/MICRB', 'courses', 'selected', '?']","['examples', '400-level', 'BMB/CHEM/MICRB', 'courses', 'selected', 'include', 'BMB', '445W', 'BMB', '448', '.']"
"['courses', 'part', 'Supporting', 'Courses', 'Related', 'Areas', '?']","['Supporting', 'Courses', 'Related', 'Areas', 'include', 'CHEM', '110', 'Chemical', 'Principles', ',', 'CHEM', '111', 'Experimental', 'Chemistry', ',', 'CHEM', '112', 'Chemical', 'Principles', 'II', '.']"
"['courses', 'required', 'Option', '1', 'program', '?']","['Option', '1', 'program', 'requires', 'MICRB', '201', 'Introductory', 'Microbiology', ',', 'BMB', '251/MICRB', '251', ',', 'BMB', '252/MICRB', '252', '.']"
"['examples', 'courses', 'focus', 'behaviors', 'organisms', '?']","['examples', 'courses', 'focus', 'behaviors', 'organisms', 'include', 'MICRB', '201', 'Introductory', 'Microbiology', 'MICRB', '202', 'Introductory', 'Microbiology', 'Laboratory', '.']"
"['courses', 'part', 'Additional', 'Courses', 'program', '?']","['Additional', 'Courses', 'program', 'include', 'BMB', '445W', 'BMB', '448', 'Laboratory', 'Molecular', 'Genetics', 'Model', 'Systems', 'Approaches', '.']"
"['courses', 'part', 'Select', '5-6', 'credits', '400-level', 'BMB/MICRB', 'course', 'department', 'list', '?']","['courses', 'part', 'Select', '5-6', 'credits', '400-level', 'BMB/MICRB', 'course', 'department', 'list', 'include', 'BMB', '445W', 'BMB', '448', '.']"
"['courses', 'part', 'Select', '2-3', 'credits', 'mathematical', 'sciences', 'department', 'list', '?']","['courses', 'part', 'Select', '2-3', 'credits', 'mathematical', 'sciences', 'department', 'list', 'include', 'MATH', '140', 'Calculus', 'Analytic', 'Geometry', 'MATH', '141', 'Calculus', 'Analytic', 'Geometry', 'II', '.']"
"['examples', 'courses', 'satisfy', 'Health', 'Wellness', 'requirement', '?']","['examples', 'courses', 'satisfy', 'Health', 'Wellness', 'requirement', 'include', 'BMB', '430', 'BMB', '428', '.']"
"['examples', 'courses', 'satisfy', 'Humanities', 'requirement', '?']","['examples', 'courses', 'satisfy', 'Humanities', 'requirement', 'include', 'CHEM', '450', 'CHEM', '452', '.']"
"['examples', 'courses', 'satisfy', 'Social', 'Behavioral', 'Sciences', 'requirement', '?']","['examples', 'courses', 'satisfy', 'Social', 'Behavioral', 'Sciences', 'requirement', 'include', 'BMB', '460', 'MICRB', '410', '.']"
"['examples', 'courses', 'satisfy', 'Natural', 'Sciences', 'requirement', '?']","['examples', 'courses', 'satisfy', 'Natural', 'Sciences', 'requirement', 'include', 'BMB', '408', 'MICRB', '408', '.']"
"['examples', 'courses', 'satisfy', 'Writing', 'Speaking', 'requirement', '?']","['examples', 'courses', 'satisfy', 'Writing', 'Speaking', 'requirement', 'include', 'BMB', '496', '.']"
"['examples', 'courses', 'satisfy', 'Arts', 'requirement', '?']","['examples', 'courses', 'satisfy', 'Arts', 'requirement', 'include', 'PHYS', '211', 'PHYS', '212', '.']"
"['examples', 'courses', 'satisfy', 'Breadth', 'Knowledge', 'Domains', 'requirement', '?']","['examples', 'courses', 'satisfy', 'Breadth', 'Knowledge', 'Domains', 'requirement', 'include', 'PHYS', '250', 'PHYS', '251', '.']"
"['examples', 'courses', 'satisfy', 'Inter-Domain', 'Courses', 'requirement', '?']","['examples', 'courses', 'satisfy', 'Inter-Domain', 'Courses', 'requirement', 'include', 'COMM', '451', 'COMM', '452', '.']"
"['examples', 'courses', 'satisfy', 'Developmental', 'Biology', 'requirement', '?']","['examples', 'courses', 'satisfy', 'Developmental', 'Biology', 'requirement', 'include', 'BMB', '460', '.']"
"['examples', 'courses', 'satisfy', 'Cell', 'Growth', 'Differentiation', 'requirement', '?']","['examples', 'courses', 'satisfy', 'Cell', 'Growth', 'Differentiation', 'requirement', 'include', 'MICRB', '410', '.']"
"['General', 'Education', 'Requirements', 'students', 'Penn', 'State', '?']","['General', 'Education', 'Requirements', 'Penn', 'State', 'include', 'completing', '8-13', 'credits', 'department', 'list', ',', '3', 'credits', 'Inter-Domain', 'courses', '(', 'GA', ',', 'GH', ',', 'GN', ',', 'GS', ')', ',', 'possibly', '3', 'credits', 'World', 'Language', 'coursework', 'beyond', '12th', 'credit', 'level', '.']"
"['requirement', 'First', 'Year', 'Engagement', 'students', 'Penn', 'State', '?']","['First', 'Year', 'Engagement', 'students', 'Penn', 'State', 'includes', 'taking', '1-3', 'credits', 'First-Year', 'Seminar', ',', 'specified', 'college', ""'s"", 'First-Year', 'Engagement', 'Plan', '.']"
"['Cultures', 'Requirement', 'students', 'Penn', 'State', '?']","['Cultures', 'Requirement', 'Penn', 'State', '6', 'credits', ',', 'satisfied', 'taking', '3', 'credits', 'United', 'States', 'Cultures', '3', 'credits', 'International', 'Cultures', '.']"
"['Writing', 'Across', 'Curriculum', 'requirement', 'students', 'Penn', 'State', '?']","['Writing', 'Across', 'Curriculum', 'requirement', 'Penn', 'State', '3', 'credits', ',', 'likely', 'prescribed', 'part', 'major', 'requirements', 'graduation', '.']"
"['many', 'total', 'minimum', 'credits', 'required', 'baccalaureate', 'degree', 'Penn', 'State', '?']","['minimum', '120', 'degree', 'credits', 'must', 'earned', 'baccalaureate', 'degree', 'Penn', 'State', '.']"
"['minimum', 'grade-point', 'average', 'required', 'degree', 'completion', 'Penn', 'State', '?']","['Candidates', 'must', 'earn', 'least', '2.00', 'grade-point', 'average', 'courses', 'completed', 'within', 'degree', 'program', 'Penn', 'State', '.']"
"['limitations', 'credit', 'acquisition', 'degree', 'programs', 'Penn', 'State', '?']","['College', 'deans', ',', 'campus', 'chancellors', ',', 'program', 'faculty', 'may', 'require', '24', 'credits', 'coursework', 'taken', 'specific', 'location', 'within', 'college', 'program', '.']"
"['students', 'learn', 'specific', 'credit', 'requirements', 'Penn', 'State', '?']","['Students', 'consult', 'college', 'department', 'adviser', 'information', 'specific', 'credit', 'requirements', 'Penn', 'State', '.']"
"['Quality', 'Work', 'requirement', 'degree', 'completion', 'Penn', 'State', '?']","['Candidates', 'must', 'complete', 'degree', 'requirements', 'major', 'earn', 'least', '2.00', 'grade-point', 'average', 'courses', 'completed', 'within', 'degree', 'program', 'Penn', 'State', '.']"
"['students', 'get', 'information', 'intended', 'program', 'Penn', 'State', '?']","['Students', 'check', 'Suggested', 'Academic', 'Plan', 'intended', 'program', 'Penn', 'State', '.']"
"['role', 'academic', 'advisers', 'university', '?']","['Academic', 'advisers', 'university', 'help', 'advisees', 'identify', 'achieve', 'academic', 'goals', ',', 'promote', 'intellectual', 'discovery', ',', 'encourage', 'students', 'take', 'advantage', 'educational', 'opportunities', 'class', 'order', 'become', 'self-directed', 'learners', 'decision', 'makers', '.']"
"['Academic', 'Adviser', 'University', 'Park', '?']","['Academic', 'Adviser', 'University', 'Park', 'Jennifer', 'Keefer', ',', 'reached', '814-863-5487', 'via', 'email', 'jls227', '@', 'psu.edu', '.']"
"['Program', 'Chair', 'Berks', '?']","['Program', 'Chair', 'Berks', 'Justin', 'DiAngelo', ',', 'reached', '610-396-6441', 'via', 'email', 'BKBiochemMB', '@', 'psu.edu', '.']"
"['students', 'access', 'suggested', 'academic', 'plan', 'Biochemistry', 'Option', '?']","['Students', 'access', 'suggested', 'academic', 'plan', 'Biochemistry', 'Option', 'university', ""'s"", 'website', ',', 'plan', 'effect', '2023-24', 'academic', 'year', '.']"
"['courses', 'included', 'first', 'year', 'Biochemistry', 'Option', 'University', 'Park', '?']","['first', 'year', 'Biochemistry', 'Option', 'University', 'Park', ',', 'students', 'take', 'courses', 'CHEM', '110', ',', 'CHEM', '111', ',', 'MATH', '140', ',', 'ENGL', '15', '.']"
"['students', 'access', 'previous', 'years', ""'"", 'suggested', 'academic', 'plans', '?']","['Students', 'access', 'previous', 'years', ""'"", 'suggested', 'academic', 'plans', 'visiting', 'university', ""'s"", 'archive', 'viewing', 'appropriate', 'Undergraduate', 'Bulletin', 'edition', '.']"
"['provides', 'primary', 'academic', 'advising', 'advisees', '?']","['primary', 'academic', 'adviser', 'advisees', 'unit', 'enrollment', '.']"
"['importance', 'consulting', 'Penn', 'State', 'academic', 'adviser', 'regularly', '?']","['important', 'consult', 'Penn', 'State', 'academic', 'adviser', 'regularly', 'develop', 'refine', 'appropriate', 'academic', 'plan', '.']"
"['purpose', 'suggested', 'academic', 'plan', 'conjunction', 'degree', 'audit', '?']","['suggested', 'academic', 'plan', 'used', 'conjunction', 'degree', 'audit', 'help', 'students', 'track', 'progress', 'plan', 'course', 'study', 'effectively', '.']"
"['examples', 'courses', 'satisfy', 'Cultures', 'requirement', '?']","['examples', 'courses', 'satisfy', 'Cultures', 'requirement', 'include', 'CAS', '100A', ',', 'CAS', '100B', ',', 'CAS', '100C', '.']"
"['courses', 'required', 'major', 'Introductory', 'Microbiology', '?']","['major', 'Introductory', 'Microbiology', 'requires', 'courses', 'MICRB', '201', ',', 'BMB', '251', ',', 'BMB', '252', '.']"
"['provide', 'examples', 'General', 'Education', 'Courses', '?']","['Examples', 'General', 'Education', 'Courses', 'include', 'ENGL', '202C', ',', 'ENGL', '202A', ',', 'ENGL', '202B', ',', 'ENGL', '202D', '.']"
"['courses', 'needed', 'fulfill', 'General', 'Education', 'degree', 'requirement', '?']","['fulfill', 'General', 'Education', 'degree', 'requirement', ',', 'students', 'need', 'take', 'General', 'Education', 'Courses', '.']"
"['courses', 'require', 'grade', 'C', 'better', '?']","['Courses', 'CHEM', '113', 'CHEM', '450', 'require', 'grade', 'C', 'better', '.']"
"['courses', 'part', 'BMB', ',', 'CHEM', ',', 'MICRB', '400-Level', 'Selections', '?']","['BMB', ',', 'CHEM', ',', 'MICRB', '400-Level', 'Selections', 'include', 'courses', 'like', 'BMB', '443W', ',', 'BMB', '445W', ',', 'BMB', '448', '.']"
"['courses', 'required', 'major', 'Molecular', 'Cell', 'Biology', '?']","['major', 'Molecular', 'Cell', 'Biology', 'requires', 'courses', 'like', 'BMB', '251', ',', 'BMB', '252', ',', 'BMB', '400', '.']"
"['provide', 'examples', 'Department', 'List', 'C', 'courses', '?']","['Examples', 'Department', 'List', 'C', 'courses', 'include', 'PHYS', '212', 'PHYS', '214', '.']"
"['courses', 'part', 'BMB', ',', 'CHEM', ',', 'MICRB', '400-Level', 'Selections', '?']","['BMB', ',', 'CHEM', ',', 'MICRB', '400-Level', 'Selections', 'include', 'courses', 'like', 'CHEM', '452', 'CHEM', '450', '.']"
"['courses', 'required', 'major', 'Molecular', 'Cell', 'Biology', 'II', '?']","['major', 'Molecular', 'Cell', 'Biology', 'II', 'requires', 'courses', 'like', 'MICRB', '252', 'BMB', '252', '.']"
"['examples', 'courses', 'satisfy', 'Cultural', 'Diversity', 'Requirements', '?']","['examples', 'courses', 'satisfy', 'Cultural', 'Diversity', 'Requirements', 'include', 'COMM', '451', ',', 'COMM', '452', ',', 'COMM', '453', ',', 'COMM', '454', ',', 'COMM', '455', ',', 'COMM', '495', ',', 'COMM', '496', '.']"
"['courses', 'required', 'students', 'Biochemistry', 'Molecular', 'Biology', 'program', '?']","['Students', 'Biochemistry', 'Molecular', 'Biology', 'program', 'must', 'take', 'BMB', '448', ',', 'BMB', '445W', ',', 'BMB', '443W', '.']"
"['General', 'Education', 'Notes', 'University', 'Requirements', '?']","['General', 'Education', 'Notes', 'University', 'Requirements', 'include', 'abbreviations', 'like', 'US', 'IL', 'designate', 'courses', 'satisfy', 'Cultural', 'Diversity', 'Requirements', 'W', ',', 'X', ',', 'suffixes', 'designate', 'courses', 'satisfy', 'University', 'Writing', 'Across', 'Curriculum', 'requirement', '.']"
"['courses', 'incoming', 'Schreyer', 'Honors', 'College', 'first-year', 'students', 'University', 'Park', 'take', 'fall', 'semester', '?']","['Incoming', 'Schreyer', 'Honors', 'College', 'first-year', 'students', 'University', 'Park', 'take', 'ENGL', '137H/CAS', '137H', 'fall', 'semester', '.']"
"['course', 'requirement', 'Foundations', 'courses', '(', 'GWS', 'GQ', ')', '?']","['Foundations', 'courses', '(', 'GWS', 'GQ', ')', 'require', 'grade', ""'"", 'C', ""'"", 'better', '.']"
"['course', 'requirement', 'Biochemistry', 'Molecular', 'Biology', ',', 'B.S', '.', 'program', 'University', 'Park', 'Campus', '?']","['course', 'series', 'listed', 'Biochemistry', 'Molecular', 'Biology', ',', 'B.S', '.', 'program', 'University', 'Park', 'Campus', 'provides', 'one', 'many', 'possible', 'ways', 'move', 'curriculum', '.']"
"['students', 'stay', 'updated', 'changes', 'policies', ',', 'procedures', ',', 'requirements', '?']","['Students', 'consult', 'Penn', 'State', 'academic', 'adviser', 'regular', 'basis', 'develop', 'refine', 'academic', 'plan', 'appropriate', '.']"
"['courses', 'required', 'students', 'Biochemistry', 'Option', '(', 'MATH', '22', 'Start', ')', '?']","['Students', 'Biochemistry', 'Option', '(', 'MATH', '22', 'Start', ')', 'must', 'take', 'BMB', '448', ',', 'BMB', '445W', ',', 'BMB', '443W', ',', 'department', 'selections', '.']"
"['courses', 'included', 'first', 'year', 'curriculum', 'Biochemistry', 'Molecular', 'Biology', ',', 'B.S', '.', 'students', '?']","['first', 'year', ',', 'Biochemistry', 'Molecular', 'Biology', ',', 'B.S', '.', 'students', 'take', 'courses', 'like', 'MATH', '22', ',', 'MATH', '26', ',', 'CHEM', '110', ',', 'CHEM', '111', '.']"
"['courses', 'recommended', 'fourth-year', 'Biochemistry', 'Molecular', 'Biology', ',', 'B.S', '.', 'students', '?']","['Fourth-year', 'Biochemistry', 'Molecular', 'Biology', ',', 'B.S', '.', 'students', 'recommended', 'take', 'courses', 'like', 'BMB', '448', ',', 'BMB', '445W', ',', 'BMB', '443W', ',', 'BMB', '474', ',', 'MATH', '140', ',', 'ENGL', '15', ',', 'CAS', '100A', '.']"
"['examples', 'courses', 'satisfy', 'General', 'Education', 'requirement', '?']","['examples', 'courses', 'satisfy', 'General', 'Education', 'requirement', 'include', 'ENGL', '202C', ',', 'ENGL', '202A', ',', 'ENGL', '202B', ',', 'ENGL', '202D', '.']"
"['courses', 'require', 'grade', 'C', 'better', 'completion', '?']","['Courses', 'MATH', '22', ',', 'MATH', '26', ',', 'MATH', '140', ',', 'MATH', '141', 'require', 'grade', 'C', 'better', 'completion', '.']"
"['courses', 'required', 'students', 'complete', 'degree', 'requirements', 'major', '?']","['Students', 'may', 'choose', 'take', 'courses', 'BMB', '448', ',', 'BMB', '445W', ',', 'BMB', '443W', 'complete', 'degree', 'requirements', 'major', '.']"
"['courses', 'needed', 'Cultural', 'Diversity', 'Requirements', '?']","['Courses', 'abbreviations', 'US', 'IL', 'used', 'designate', 'courses', 'satisfy', 'Cultural', 'Diversity', 'Requirements', '.']"
"['courses', 'required', 'University', 'Writing', 'Across', 'Curriculum', 'requirement', '?']","['Courses', 'suffixes', 'like', 'W', ',', 'X', 'end', 'course', 'number', 'used', 'designate', 'courses', 'satisfy', 'University', 'Writing', 'Across', 'Curriculum', 'requirement', '.']"
"['courses', 'recommended', 'students', 'consult', 'academic', 'adviser', 'clarification', '?']","['Students', 'recommended', 'consult', 'academic', 'adviser', 'courses', 'BMB', ',', 'CHEM', ',', 'MICRB', '400-level', 'selections', '.']"
"['courses', 'required', 'General', 'Education', 'degree', 'requirement', '?']","['Courses', 'General', 'Education', 'Course', 'ENGL', '202C', ',', '202A', ',', '202B', ',', '202D', 'required', 'General', 'Education', 'degree', 'requirement', '.']"
"['courses', 'needed', 'Major', 'requirement', 'degree', 'program', '?']","['Courses', 'Introductory', 'Microbiology', '(', 'MICRB', '201', ')', 'Molecular', 'Cell', 'Biology', '(', 'BMB', '251', ')', 'needed', 'Major', 'requirement', 'degree', 'program', '.']"
"['courses', 'included', 'Third', 'Year', 'Fall', 'semester', '?']","['Courses', 'BMB', '442', 'General', 'Education', 'Course', '(', 'GHW', ')', 'included', 'Third', 'Year', 'Fall', 'semester', '.']"
"['courses', 'recommended', 'students', 'consult', 'academic', 'adviser', 'options', '?']","['Courses', 'MATH', '231', 'BMB', ',', 'CHEM', ',', 'MICRB', '400-level', 'selections', 'recommended', 'students', 'consult', 'academic', 'adviser', 'options', '.']"
"['requirements', 'General', 'Education', 'Penn', 'State', '?']","['General', 'Education', 'Penn', 'State', 'includes', 'Foundations', '(', 'GWS', 'GQ', ')', ',', 'Knowledge', 'Domains', '(', 'GHW', ',', 'GN', ',', 'GA', ',', 'GH', ',', 'GS', ')', ',', 'Integrative', 'Studies', '(', 'Inter-domain', ')', 'requirements', '.']"
